"frame_path","label","video_dir","frame_idx","img_key"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000141.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","141","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000141.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000142.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","142","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000142.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000143.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","143","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000143.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000144.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","144","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000144.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000145.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","145","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000145.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000146.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","146","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000146.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000147.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","147","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000147.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000148.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","148","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000148.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000149.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","149","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000149.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000150.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","150","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000150.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000151.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","151","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000151.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000152.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","152","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000152.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000153.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","153","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000153.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000154.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","154","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000154.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000155.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","155","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000155.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000156.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","156","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000156.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000157.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","157","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000157.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000158.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","158","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000158.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000159.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","159","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000159.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000160.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","160","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000160.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000161.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","161","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000161.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000162.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","162","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000162.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000163.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","163","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000163.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000164.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","164","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000164.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000165.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","165","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000165.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000166.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","166","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000166.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000167.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","167","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000167.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000168.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","168","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000168.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000169.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","169","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000169.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000170.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","170","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000170.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000171.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","171","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000171.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000172.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","172","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000172.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000173.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","173","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000173.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000174.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","174","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000174.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000175.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","175","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000175.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000176.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","176","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000176.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000177.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","177","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000177.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000178.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","178","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000178.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000179.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","179","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000179.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000180.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","180","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000180.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000181.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","181","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000181.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000182.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","182","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000182.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000183.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","183","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000183.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000184.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","184","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000184.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000185.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","185","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000185.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000186.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","186","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000186.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000187.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","187","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000187.jpg"
